LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
2747275032015112716280736900998,,Royal College of Music,Prince Consort Road,SW7 2BS,782695250000,62,53,49,C,699,371,0,Entertainment Halls; University Campus,2015-10-27,E09000033,E14000639,Greater London Authority,2015-11-27,University Campus,Natural Gas,,,,12500,153,316,102,139,0,0,681,663,220,235,0,0,Yes,,2,2,Mixed-mode with Natural Ventilation,H5; S4;,"Royal College of Music, Prince Consort Road",Westminster,Cities of London and Westminster,LONDON,2015-09-25,2015-06-30,2015-11-27 16:28:07,Extended Occupancy,100023378050,Address Matched
763575032016011510541096900999,,City of Westminster,"Victoria Library, 160 Buckingham Palace Road",SW1W 9UD,793692340000,100,,,D,59,56,0,Cultural Activities,2015-12-21,E09000033,E14000639,Greater London Authority,2016-01-15,Cultural Activities,Natural Gas,,,,1544.327,185,183,69,70,0,0,,,,,,,No,,,4,Heating and Natural Ventilation,H4;,"City of Westminster, Victoria Library, 160 Buckingham Palace Road",Westminster,Cities of London and Westminster,LONDON,2015-09-01,2015-06-02,2016-01-15 10:54:10,Standard Occupancy,10033616882,Address Matched
763574032014120106470136900999,,City of Westminster,"Victoria Library, 160 Buckingham Palace Road",SW1W 9UD,793692340000,79,82,80,D,64,52,0,Cultural Activities,2014-11-27,E09000033,E14000639,Greater London Authority,2014-12-01,Cultural Activities,Natural Gas,,,,2030,132,176,57,70,0,0,74,76,57,56,0,0,No,,,4,Heating and Natural Ventilation,H4;,"City of Westminster, Victoria Library, 160 Buckingham Palace Road",Westminster,Cities of London and Westminster,LONDON,2014-10-31,2014-09-02,2014-12-01 06:47:01,Standard Occupancy,10033616882,Address Matched
10690228052020030216520305002320,,Royal Parks,The Old Police House,W2 2UH,308985020000,169,106,89,G,115,15,0,General Office,2020-03-02,E09000033,E14000639,Greater London Authority,2020-03-02,General Office,Natural Gas,,Not applicable,Not applicable,1063,75,106,196,95,0,0,120,93,21,19,0,0,Yes,35,,3,Heating and Natural Ventilation,C1;,"Royal Parks, The Old Police House",Westminster,Cities of London and Westminster,LONDON,2019-10-01,2019-09-30,2020-03-02 16:52:03,Standard Occupancy,10033543046,Address Matched
13915413212020062916115108062503,SHERFIELD BUILDING,Imperial College London,Exhibition Road,SW7 2AZ,537538800006,111,151,134,E,1760,259,0,University Campus,2020-06-29,E09000033,E14000639,Greater London Authority,2020-06-29,University Campus,Natural Gas,,,,17883.1,75,239,179,100,0,0,1989,2092,777,394,0,0,No,,,4,Heating and Mechanical Ventilation,S4;,"SHERFIELD BUILDING, Imperial College London, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2020-08-01,2020-05-31,2020-06-29 16:11:51,Extended Occupancy,,
13916243252020062519564408072503,SKEMPTON BUILDING,Imperial College London,Exhibition Road,SW7 2AZ,537538800007,93,93,80,D,1241,406,0,University Campus,2020-06-24,E09000033,E14000639,Greater London Authority,2020-06-25,University Campus,Natural Gas,,,,15232.2,137,263,148,118,0,0,1248,1270,386,180,0,0,No,,,4,Heating and Natural Ventilation,S4;,"SKEMPTON BUILDING, Imperial College London, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2020-06-01,2020-04-30,2020-06-25 19:56:44,Extended Occupancy,,
2724890142019012507253503009090,,Portman Family Centre,12 Salisbury Street,NW8 8DE,212439000000,130,112,107,F,45,36,0,Schools And Seasonal Public Buildings,2018-11-07,E09000033,E14001036,Greater London Authority,2019-01-25,Schools And Seasonal Public Buildings,Natural Gas,,,,1057,178,159,77,52,0,0,38,39,31,26,0,0,No,,,4,Heating and Natural Ventilation,S3;,"Portman Family Centre, 12 Salisbury Street",Westminster,Westminster North,LONDON,2018-12-31,2018-12-01,2019-01-25 07:25:35,Extended Occupancy,10033542959,Address Matched
2061970042010112216141257609090,,Westminster Primary Care Trust,"The Medical Centre 7e, Woodfield Road",W9 3XZ,503067650000,92,88,,D,107,71,0,Clinic,2010-11-03,E09000033,E14001036,Greater London Authority,2010-11-22,Clinic,Natural Gas,,,,2516,145,198,77,70,0,0,114,,63,,0,,Yes,,1,4,Heating and Mechanical Ventilation,S5;,"Westminster Primary Care Trust, The Medical Centre 7e, Woodfield Road",Westminster,Westminster North,LONDON,2010-11-03,2010-08-31,2010-11-22 16:14:12,Standard Occupancy,100023513382,Address Matched
18157170202010112216060177109090,,Westminster Primary Care Trust,Regency Street Nursing Home,SW1P 4AH,627667170000,98,96,,D,122,98,0,Long Term Residential,2010-11-03,E09000033,E14000639,Greater London Authority,2010-11-22,Long Term Residential,Natural Gas,,,,1931.2,261,416,115,65,0,0,102,,103,,0,,Yes,,1,4,Heating and Mechanical Ventilation,S7;,"Westminster Primary Care Trust, Regency Street Nursing Home",Westminster,Cities of London and Westminster,LONDON,2010-11-03,2010-08-31,2010-11-22 16:06:01,Standard Occupancy,,
5800910742012032209144453269090,COWDRAY HOUSE,London School of Economics & Political Science,Houghton Street,WC2A 2AE,770421250006,57,65,49,C,75,26,0,University Campus,2011-11-07,E09000033,E14000639,Greater London Authority,2012-03-22,University Campus,Natural Gas,,,,2006,68,230,68,80,0,0,80,75,38,31,0,0,No,,,4,Heating and Natural Ventilation,S4;,"COWDRAY HOUSE, London School of Economics & Political Science, Houghton Street",Westminster,Cities of London and Westminster,LONDON,2011-10-28,2011-10-27,2012-03-22 09:14:44,Standard Occupancy,100023430221,Address Matched
30074800402012112312091491809090,,Royal Mail,"West End Delivery Office, 35-50 Rathbone Place",W1T 1AA,941870890000,83,73,132,D,1349,584,0,Covered Car Park; General Office; Restaurant; Storage Facility; Workshop,2012-11-09,E09000033,E14000639,Greater London Authority,2012-11-23,Workshop,Natural Gas,,Not applicable,Not applicable,34398,87,144,71,72,0,0,1370,1784,59,832,0,0,Yes,,3,1,Heating and Mechanical Ventilation,S1; C1; H1; W4; W3;,"Royal Mail, West End Delivery Office, 35-50 Rathbone Place",Westminster,Cities of London and Westminster,LONDON,2012-12-20,2012-09-30,2012-11-23 12:09:14,Extended Occupancy,,
1495431952014021914462900909108,,The Parliamentary Offices,"Portcullis House, Bridge Street",SW1A 2LW,181510500000,113,120,123,E,1517,375,0,General Office; Restaurant,2013-12-17,E09000033,E14000639,Greater London Authority,2014-02-19,General Office,Natural Gas,,,,18098,107,146,152,117,0,0,1702,1640,217,380,0,0,No,,,5,Mixed-mode with Mechanical Ventilation,C1; H1;,"The Parliamentary Offices, Portcullis House, Bridge Street",Westminster,Cities of London and Westminster,LONDON,2013-05-10,2013-04-03,2014-02-19 14:46:29,Standard Occupancy,200002501505,Address Matched
1495441252011092812005900009108,,The Parliamentary Offices,"Portcullis House, Bridge Street",SW1A 2LW,181510500000,123,128,192,E,1640,380,0,General Office; Restaurant,2011-08-24,E09000033,E14000639,Greater London Authority,2011-09-28,General Office,Natural Gas,,,,18098,108,137,165,117,0,0,1715,2001,409,675,0,0,No,,,5,Mixed-mode with Mechanical Ventilation,C1; H1;,"The Parliamentary Offices, Portcullis House, Bridge Street",Westminster,Cities of London and Westminster,LONDON,2011-08-10,2011-06-02,2011-09-28 12:00:59,Standard Occupancy,200002501505,Address Matched
75369708212016112318402805909109,,58 Princes Gate,,SW7 2PG,193885300000,137,124,,F,105,56,0,University Campus,2016-10-20,E09000033,E14000639,Greater London Authority,2016-11-23,University Campus,Natural Gas,,,,1392,211,211,138,80,0,0,98,,51,,0,,No,,,5,Heating and Natural Ventilation,S4;,58 Princes Gate,Westminster,Cities of London and Westminster,LONDON,2016-09-01,2016-08-03,2016-11-23 18:40:28,Standard Occupancy,100023378691,Address Matched
75369768912019091622285205009109,,58 Princes Gate,,SW7 2PG,193885300000,119,124,119,E,92,50,0,University Campus,2019-09-16,E09000033,E14000639,Greater London Authority,2019-09-16,University Campus,Natural Gas,,,,1392,184,216,120,80,0,0,93,96,59,46,0,0,No,,,4,Heating and Natural Ventilation,S4;,58 Princes Gate,Westminster,Cities of London and Westminster,LONDON,2019-09-01,2019-08-01,2019-09-16 22:28:52,Standard Occupancy,100023378691,Address Matched
56516115012013091115202005009122,,Royal College of Surgeons of England,35-43 Lincoln's Inn Fields,WC2A 3PE,127155120000,86,91,91,D,1160,566,0,Cultural Activities; General Office; Hotel; Laboratory Or Operating Theatre,2013-09-09,E09000033,E14000639,Greater London Authority,2013-09-11,General Office,Natural Gas,,,,23055,127,172,91,98,0,0,1192,1176,561,623,0,0,Yes,,3,1,Mixed-mode with Mechanical Ventilation,H4; C1; H3; S10;,"Royal College of Surgeons of England, 35-43 Lincoln's Inn Fields",Westminster,Cities of London and Westminster,LONDON,2013-07-02,2013-06-30,2013-09-11 15:20:20,Standard Occupancy,,
10766200212010072808365900009123,,Imperial College,Exhibition Road,SW7 2BX,135800220000,139,,,F,1791,1154,0,General Office; Laboratory Or Operating Theatre; University Campus; Workshop,2010-07-20,E09000033,E14000639,Greater London Authority,2010-07-28,University Campus,Natural Gas,,,,23488,253,186,139,98,0,0,,,,,,,Yes,,2,5,Heating and Mechanical Ventilation,C1; S10; S4; W3;,"Imperial College, Exhibition Road",Westminster,Cities of London and Westminster,LONDON,2010-07-01,2010-05-31,2010-07-28 08:36:59,,,
53842475252019042316190803009127,,Telford House,"14, Tothill Street",SW1H 9NB,174453420000,107,112,106,E,591,0,0,Covered Car Park; General Office; Restaurant,2019-04-23,E09000033,E14000639,Greater London Authority,2019-04-23,General Office,Grid Supplied Electricity,,,,7599.6,0,118,141,91,0,0,635,494,0,0,0,0,No,,,4,Heating and Mechanical Ventilation,S1; C1; H1;,"Telford House, 14, Tothill Street",Westminster,Cities of London and Westminster,LONDON,2019-04-01,2019-03-31,2019-04-23 16:19:08,Standard Occupancy,100023338007,Address Matched
1846765252013022109554202009150,,St. Edwards Catholic Primary School,Lisson Grove,NW1 6LH,100952250000,116,140,127,E,63,88,0,Schools And Seasonal Public Buildings,2011-07-26,E09000033,E14000639,Greater London Authority,2013-02-21,Schools And Seasonal Public Buildings,Natural Gas,,,,2700,169,136,42,40,0,0,64,63,101,88,0,0,No,,,5,Heating and Natural Ventilation,S3;,"St. Edwards Catholic Primary School, Lisson Grove",Westminster,Cities of London and Westminster,LONDON,2012-07-27,2012-05-03,2013-02-21 09:55:42,Standard Occupancy,10033537494,Address Matched
2224606952015120214242407909158,,"1, Carlton Gardens",,SW1Y 5AA,181367950000,77,59,38,D,29,65,0,General Accommodation,2015-11-10,E09000033,E14000639,Greater London Authority,2015-12-02,General Accommodation,Natural Gas,,,,1296.65,259,311,40,60,0,0,28,35,62,24,0,0,No,,,4,Heating and Natural Ventilation,S8;,"1, Carlton Gardens",Westminster,Cities of London and Westminster,LONDON,2013-11-30,2013-08-31,2015-12-02 14:24:24,Standard Occupancy,100022731868,Address Matched
26484630242015031816103518400970,,National Audit Office,157-197 Buckingham Palace Road,SW1W 9SP,225383410000,110,103,101,E,1560,23,0,General Office; Restaurant,2015-03-18,E09000033,E14000639,Greater London Authority,2015-03-18,General Office,Natural Gas,,,,18103.5,7,117,157,103,0,0,1501,1455,36,39,0,0,Yes,,3,5,Air Conditioning,C1; H1;,"National Audit Office, 157-197 Buckingham Palace Road",Westminster,Cities of London and Westminster,LONDON,2015-03-31,2015-01-31,2015-03-18 16:10:35,Standard Occupancy,100023346366,Address Matched
4453040922008112017453204000980,,Latimer House,40 - 48 Hanson Street,W1W 6UL,805244440000,95,,,D,45,50,,Clinic; General office,2008-10-01,E09000033,E14000639,Greater London Authority,2008-11-20,General office,Natural Gas,,Not applicable,Not applicable,1352,191,139,60,86,0,0,,,,,,,,,,,Heating and Natural Ventilation,S5; C1;,"Latimer House, 40 - 48 Hanson Street",Westminster,Cities of London and Westminster,LONDON,,2008-09-30,2008-11-20 17:45:32,,100023468867,Address Matched
8664750902018111317452480500980,,Soho Fire Station,126-128 Shaftesbury Avenue,W1D 5ET,290855580000,66,65,67,C,53,60,0,Emergency Services,2018-08-10,E09000033,E14000639,Greater London Authority,2018-11-13,Emergency Services,Natural Gas,,,,1565,197,364,62,70,0,0,47,46,61,62,0,0,No,,,4,Heating and Natural Ventilation,S9;,"Soho Fire Station, 126-128 Shaftesbury Avenue",Westminster,Cities of London and Westminster,LONDON,2018-11-30,2018-09-01,2018-11-13 17:45:24,Standard Occupancy,100023472671,Address Matched
2318510602011091609034802400980,,1 Palace Street,,SW1E 5HE,366661400000,99,114,120,D,1964,228,0,General Office; Restaurant,2011-08-12,E09000033,E14000639,Greater London Authority,2011-09-16,General Office,Natural Gas,,,,24240,49,127,135,109,0,0,2227,2059,395,406,0,0,Yes,2466,,1,Air Conditioning,C1; H1;,1 Palace Street,Westminster,Cities of London and Westminster,LONDON,2011-08-01,2011-07-31,2011-09-16 09:03:48,Standard Occupancy,,
18201650442020082609510172400980,,South Westminster Centre for Health,"St. Georges House, 82 Vincent Square",SW1P 2PF,447595470000,107,,,E,65,89,0,Clinic,2020-08-12,E09000033,E14000639,Greater London Authority,2020-08-26,Clinic,Natural Gas,,,,1972.26,232,179,60,70,0,0,,,,,,,Yes,,2,5,Heating and Natural Ventilation,S5;,"South Westminster Centre for Health, St. Georges House, 82 Vincent Square",Westminster,Cities of London and Westminster,LONDON,2019-12-31,2019-10-01,2020-08-26 09:51:01,Standard Occupancy,10091843465,Address Matched
29915460242014090110353820810980,QEQM + A&E,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820001,170,158,170,G,4839,2061,0,Hospital - Clinical And Research,2014-08-10,E09000033,E14000639,Greater London Authority,2014-09-01,Hospital - Clinical And Research,Natural Gas,,,,33609.88,316,368,262,90,0,0,4827,5044,2310,2046,0,0,Yes,,2,1,Mixed-mode with Natural Ventilation,S6;,"QEQM + A&E, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2014-09-30,2014-06-30,2014-09-01 10:35:38,Standard Occupancy,,
29916160242014090110240820880980,OUTPATIENTS DEPARTMENT,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820008,62,61,67,C,190,49,0,Hospital - Clinical And Research,2014-08-10,E09000033,E14000639,Greater London Authority,2014-09-01,Hospital - Clinical And Research,Natural Gas,,,,3203.04,79,368,108,90,0,0,214,229,49,38,0,0,Yes,,2,1,Mixed-mode with Natural Ventilation,S6;,"OUTPATIENTS DEPARTMENT, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2014-09-30,2014-06-30,2014-09-01 10:24:08,Standard Occupancy,,
723420062011011114434709990990,,St. Saviours C of E Primary School,Shirland Road,W9 2JD,902727910000,108,111,107,E,45,31,0,Schools And Seasonal Public Buildings,2011-01-11,E09000033,E14001036,Greater London Authority,2011-01-11,Schools And Seasonal Public Buildings,Natural Gas,,,,1363,116,149,60,40,0,0,48,38,28,33,0,0,Yes,,2,3,Heating and Natural Ventilation,S3;,"St. Saviours C of E Primary School, Shirland Road",Westminster,Westminster North,LONDON,2010-10-01,2010-09-30,2011-01-11 14:43:47,Standard Occupancy,10033543325,Address Matched
695330022010060815025370060890,,Queen Elizabeth II,"The Conference Centre, Broad Sanctuary",SW1P 3EE,973635080000,111,126,132,E,2881,795,0,Entertainment Halls; General Office,2010-06-08,E09000033,E14000639,Greater London Authority,2010-06-08,Entertainment Halls,Natural Gas,,,,26953,152,244,194,137,0,0,3273,3277,932,989,0,0,Yes,,3,2,Heating and Mechanical Ventilation,H5; C1;,"Queen Elizabeth II, The Conference Centre, Broad Sanctuary",Westminster,Cities of London and Westminster,LONDON,2010-06-30,2010-03-31,2010-06-08 15:02:53,,10033530771,Address Matched
24331460032011113013115598900890,,Greenwich Leisure Ltd,Porchester Centre,W2 5HS,609880680000,135,71,69,F,878,921,0,Entertainment Halls; Swimming Pool Centre; Dry Sports And Leisure Facility,2010-10-31,E09000033,E14001036,Greater London Authority,2011-11-30,Entertainment Halls,Natural Gas,,,,5269.76,901,718,303,205,0,0,874,835,908,879,0,0,Yes,,1,5,Heating and Mechanical Ventilation,H5; H6; H8;,"Greenwich Leisure Ltd, Porchester Centre",Westminster,Westminster North,LONDON,2011-11-30,2011-09-01,2011-11-30 13:11:55,Standard Occupancy,,
29916066732017012216493966900892,MINT WING,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820007,92,93,93,D,391,559,0,Hospital - Clinical And Research,2016-10-06,E09000033,E14000639,Greater London Authority,2017-01-22,Hospital - Clinical And Research,Natural Gas,,,,8488.69,340,370,84,90,0,0,421,434,563,523,0,0,Yes,,2,1,Heating and Natural Ventilation,S6;,"MINT WING, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2016-09-30,2016-06-30,2017-01-22 16:49:39,Standard Occupancy,,
29916567232013121217085806900892,EAST ACROW,Imperial College Healthcare NHS Trust,St Mary's Hospital,W2 1NY,624686820012,65,79,116,C,38,19,0,General Office,2013-10-20,E09000033,E14000639,Greater London Authority,2013-12-12,General Office,Oil,,,,1148.25,61,125,60,95,0,0,45,70,21,29,0,0,Yes,,1,1,Heating and Natural Ventilation,C1;,"EAST ACROW, Imperial College Healthcare NHS Trust, St Mary's Hospital",Westminster,Cities of London and Westminster,LONDON,2013-09-30,2013-06-30,2013-12-12 17:08:58,Standard Occupancy,,
26484629032011021511565113000892,,National Audit Office,157-197 Buckingham Palace Road,SW1W 9SP,225383410000,104,,,E,1668,56,0,General Office; Restaurant,2011-01-19,E09000033,E14000639,Greater London Authority,2011-02-15,General Office,Natural Gas,,,,21413.5,14,131,142,95,0,0,,,,,,,Yes,,3,5,Air Conditioning,C1; H1;,"National Audit Office, 157-197 Buckingham Palace Road",Westminster,Cities of London and Westminster,LONDON,2011-03-31,2011-01-31,2011-02-15 11:56:51,Standard Occupancy,100023346366,Address Matched
38497690022017062616350017060893,BLOCK E,Chelsea College of Art & Design,16 John Islip Street,SW1P 4JU,910398750003,68,65,70,C,111,47,0,University campus,2017-06-08,E09000033,E14000639,Greater London Authority,2017-06-26,University campus,Natural Gas,,,,2687,90,217,75,80,0,0,105,122,43,41,0,0,No,,,3,Heating and Natural Ventilation,S4;,"BLOCK E, Chelsea College of Art & Design, 16 John Islip Street",Westminster,Cities of London and Westminster,LONDON,2017-07-22,2017-04-30,2017-06-26 16:35:00,Standard Occupancy,10033569512,Address Matched
384329032011122112213146900894,,1 Drummond Gate,,SW1V 2QQ,243682140000,215,114,,G,1399,244,0,General Office,2011-12-14,E09000033,E14000639,Greater London Authority,2011-12-21,General Office,Natural Gas,,,,10195,123,117,249,95,0,0,626,,245,,0,,Yes,11411,,1,Air Conditioning,C1;,1 Drummond Gate,Westminster,Cities of London and Westminster,LONDON,2011-09-01,2011-09-01,2011-12-21 12:21:31,Standard Occupancy,,
6702917032013102116254207000897,,University of Westminster,35 Marylebone Road,NW1 5LS,173786070000,84,91,117,D,1283,780,0,University Campus,2013-08-20,E09000033,E14000639,Greater London Authority,2013-10-21,University Campus,Natural Gas,,,,27738,145,231,84,80,0,0,1797,1887,449,1036,0,0,Yes,,3,5,Heating and Natural Ventilation,S4;,"University of Westminster, 35 Marylebone Road",Westminster,Cities of London and Westminster,LONDON,2012-12-31,2012-12-31,2013-10-21 16:25:42,Standard Occupancy,100022779973,Address Matched
